VARIABLES = "X", "Y", "U", "V", "T", "O2", "CO2", "CH4", "CO"
ZONE I=229, J=201, F=POINT
930.0 -0.625 0.74362 -0.00045 2.12486 0.16213 0.01801 0.07475 0.0
937.5 -0.625 0.74278 -0.00057 2.17175 0.16052 0.01857 0.07419 0.0
945.0 -0.625 0.74042 -0.0006 2.22106 0.15883 0.01917 0.07362 0.0
952.5 -0.625 0.73913 -0.00028 2.27299 0.15704 0.01984 0.07302 0.0
960.0 -0.625 0.73837 4e-05 2.32797 0.15514 0.02056 0.07239 0.0
967.5 -0.625 0.73787 0.00018 2.38657 0.15311 0.02136 0.07172 0.0
975.0 -0.625 0.73775 -1e-05 2.44929 0.15092 0.02224 0.07101 0.0
982.5 -0.625 0.73808 -0.00037 2.5164 0.14859 0.02322 0.07026 0.0
990.0 -0.625 0.73901 -0.00075 2.58813 0.14608 0.02432 0.06945 0.0
997.5 -0.625 0.73902 -0.00079 2.66501 0.14339 0.02555 0.0686 0.0
1005.0 -0.625 0.73748 -0.00068 2.74795 0.14048 0.02693 0.06767 0.0
1012.5 -0.625 0.73587 -0.0005 2.83723 0.13734 0.02846 0.06667 0.0
1020.0 -0.625 0.73491 -0.00053 2.93168 0.134 0.03012 0.0656 0.0
1027.5 -0.625 0.73428 -0.00054 3.02987 0.13051 0.03188 0.06446 0.0
1035.0 -0.625 0.73352 -0.00058 3.12965 0.12694 0.03367 0.06326 0.0
1042.5 -0.625 0.73236 -0.00058 3.22836 0.12338 0.03545 0.06202 0.0
1050.0 -0.625 0.73065 -0.0005 3.32396 0.1199 0.03718 0.06075 0.0
1057.5 -0.625 0.72891 -0.00045 3.41448 0.1166 0.03883 0.05948 0.0
1065.0 -0.625 0.72725 -0.00042 3.49851 0.11351 0.04036 0.05822 0.0
1072.5 -0.625 0.72529 -0.00035 3.5759 0.11066 0.04181 0.05699 0.0
1080.0 -0.625 0.7232 -0.00033 3.64685 0.10804 0.04319 0.0558 0.0
1087.5 -0.625 0.72123 -0.0003 3.71129 0.10567 0.0445 0.05467 0.0
1095.0 -0.625 0.71931 -0.00026 3.76887 0.10355 0.04576 0.05362 0.0
1102.5 -0.625 0.71744 -0.00024 3.82074 0.10166 0.04697 0.05264 0.0
1110.0 -0.625 0.71557 -0.00022 3.86862 0.09991 0.04813 0.05173 0.0
1117.5 -0.625 0.71367 -0.00021 3.91359 0.09827 0.04925 0.05086 0.0
1125.0 -0.625 0.71181 -0.0002 3.95625 0.09672 0.05034 0.05004 0.0
1132.5 -0.625 0.71005 -0.00018 3.99698 0.09523 0.0514 0.04925 0.0
1140.0 -0.625 0.70839 -0.00017 4.03608 0.0938 0.05243 0.0485 0.0
1147.5 -0.625 0.70669 -0.00017 4.07375 0.09242 0.05344 0.04778 0.0
1155.0 -0.625 0.70492 -0.00016 4.11015 0.09109 0.05443 0.04708 0.0
1162.5 -0.625 0.70315 -0.00016 4.1454 0.08979 0.0554 0.04641 0.0
1170.0 -0.625 0.70138 -0.00015 4.17962 0.08853 0.05634 0.04577 0.0
1177.5 -0.625 0.69961 -0.00014 4.21286 0.0873 0.05728 0.04514 0.0
1185.0 -0.625 0.69793 -0.00014 4.2452 0.08611 0.05819 0.04454 0.0
